valid,count,tpm,num_of_reads
12.8486437827,1,0.737419,11.789279
-34.1576815138,1,0.19688,67.403827
-16.8912599694,1,0.158939,6.806893
2.04,2,0.068086,2.0
0.51910423837,2,0.0,5e-06
-64.0073373326,4,1.558834,543.558916
302.898233094,2,0.004112,1.441079
218.0,5,21.403283,201.0
136.575584496,2,4.341594,264.094817
335.876190453,2,2.331033,176.258517
-141.623015633,2,4.334983,99.589285
2884.07801563,2,16.059554,3808.410715
72.0532362176,1,1.255331,70.405037
-114.028236218,1,0.515974,80.594963
434.0,1,5.94399,355.0
-4.86,2,0.044408,1.0
1.0,2,0.011364,1.0
1.0,2,0.0,0.0
202.651625956,3,1.038849,160.175013
24.9967986403,1,0.272364,40.897086
94.8240963932,1,1.608896,86.0
145.26,1,4.473673,306.0
31.9999981401,3,0.0,7.5e-05
8.0,2,0.260419,7.785066
-86.6865992235,3,14.182138,440.096403
244.806599224,4,8.614094,242.118531
-258.235111529,10,21.25024,689.814388
255.367397296,12,18.839671,198.96306
1984.29327624,6,22.864466,1964.391137
1.0,3,0.102923,1.0
-510.526715503,3,6.987067,1128.158422
536.765825436,4,3.173572,509.632736
108.980890067,3,4.367847,99.208842
41.1458261182,1,1.178988,118.723458
57.4099653075,1,3.013381,328.023269
258.199208574,3,5.044948,504.253273
153.57,2,6.377194,396.0
212.945,2,2.523792,454.0
325.575,3,26.245874,933.0
41.1200972055,3,7.011429,316.0
2263.0,3,17.70362,1911.029866
-1518.40346366,1,1.03049,112.743785
15.2706801152,4,1.28144,29.314118
683.657452889,2,13.318923,1046.912231
113.472252615,5,1.781039,288.152058
147.221607976,1,2.367297,348.847942
344.396666461,3,7.794877,443.0
112.412974268,1,1.772216,89.374331
-4.04240250841,2,0.537429,30.001924
-160.42557176,1,0.405263,54.623744
36.715,5,2.790349,69.0
565.226046152,6,5.957391,1345.0
133.881382252,7,0.994409,109.927245
26.9999974857,1,0.111887,14.89539
70.0720597767,4,0.824529,75.152662
844.245,5,7.093318,2239.0
193.0,5,3.984153,171.018377
20.7589608053,2,0.475564,29.917066
5.0,4,0.219427,4.0
15.1719212593,2,0.272042,16.0
244.075,3,5.261516,563.0
531.292388259,1,14.178139,510.0
1.0,8,0.0,0.0
249.98,4,24.659835,988.0
88110.6618476,7,4909.773056,84874.955554
38.696246499,1,2.326933,28.959762
1.0,3,0.0,0.0
256.32,1,5.712542,798.0
2621.20261859,1,13.539442,3440.0
10.0,2,0.219194,10.0
52783.5738494,2,1081.703277,47556.505046
1.955,3,0.0,0.0
2.0,11,0.072309,5.0
4.23,1,0.261537,3.0
7.6704508808,1,0.541491,12.0
224.0,1,18.855852,212.0
-5.135,3,0.013563,1.0
706.926079242,2,30.509043,689.0
219.714373593,1,7.908425,488.0
1078.20803116,2,41.580454,962.0
0.737095567035,2,0.598944,11.79409
5.6975,2,0.260805,8.0
-173.485441592,3,7.11332,515.213914
533.790441592,3,4.704379,428.786086
449.945,4,8.719831,1315.0
464.51030756,1,11.227913,407.526231
36.74,2,2.6217,65.0
-4.675,2,0.026202,2.0
5.0,3,1.690415,5.0
3.83239133737,4,0.101567,4.0
7.85515525332,6,0.582854,10.0
1.0,2,0.0,0.0
0.866384231972,1,0.931842,1.0
153.722640213,3,2.90448,183.0
241.0,9,16.915437,225.910142
-637.200777399,8,5.252962,198.000242
326.061342722,3,11.030824,401.089617
221.847939651,5,3.43872,198.0
99.66,9,2.661785,308.0
9.66795812058,2,0.374547,9.347029
-150.649518868,4,14.175072,329.334456
485.462650624,1,20.110242,314.318515
802.195,4,14.756873,2048.0
784.404950129,5,6.960827,653.0
73.0,7,3.732273,59.789905
372.532800444,4,1.972518,451.873035
45.0342991067,2,1.396379,58.532458
216.0,3,25.5433,210.0
226.905,1,6.306589,707.0
12.6887546252,14,0.171965,11.87976
-10.3466214688,8,0.0,0.0
25.0,1,0.141714,18.921495
172.711101306,1,3.474339,266.321029
196.324061824,2,3.107933,538.276033
-2.09468408769,3,0.011318,1.0
65.9814259479,4,2.99425,36.0
2.0,2,0.094256,2.0
75.0,1,0.638747,61.99687
312.0,8,6.588327,903.0
86.0,7,7.616942,83.658719
227.773596522,4,10.280037,383.811652
36359.5905164,3,72.808764,32961.26097
1037.99980786,3,6.215218,928.0
55.838331316,5,3.226147,48.327316
96.502841256,4,1.832725,167.939179
4.97865281772,1,0.239958,4.0
4.985,1,0.28601,5.0
2.0,1,0.018329,1.0
182.695,5,8.235917,562.0
172.352948408,5,11.737665,168.964178
-197.893660486,4,0.978224,50.413392
-39.0900267377,4,5.07268,421.971202
-79.0752108993,1,0.751922,175.234491
431.194193785,1,7.004769,1145.584006
566.07675593,2,12.461738,1397.832731
216.372633293,4,8.831017,185.947998
508.170220522,3,2.434607,485.739683
2021.0,3,8.698461,1697.312301
-344.418255854,5,38.023371,488.044587
7632.61477467,2,147.993384,7136.420889
1270.71756248,5,51.083617,1186.843743
240.065,1,4.872995,612.0
-87.8627755864,3,3.449072,370.295196
105.412775586,3,3.776467,109.704804
20118.0166074,1,43.458924,20424.15301
249.641807604,2,17.096882,235.0
3.88,1,0.042683,6.0
315.195,3,9.093794,984.0
56.585,2,0.995317,87.0
0.44454190151,1,0.014088,1.999975
-1348.62908517,2,5.411424,991.386277
944.056736709,1,7.31644,680.892258
0.783428373764,3,0.0,0.0
-643.855824694,2,3.213729,563.073794
566.935824694,2,7.803888,525.926206
101.658627167,2,3.306164,497.728911
123.691249667,3,1.170468,166.320179
139.0,2,1.168198,169.679821
542.06,4,7.903184,1358.0
1257.0,12,93.119151,1043.93081
39.6063217235,8,0.713759,32.261363
2608.25473753,5,18.771334,2528.892981
786.537173566,2,17.457941,782.845656
0.79,2,0.063519,6.0
45.8846733517,1,1.237343,39.0
-23.835,2,0.0,0.0
14.0,1,0.331422,14.0
7.0,1,0.126385,6.0
1023.05,4,69.258753,3378.0
1.0,1,0.146166,2.607498
-249.861512499,4,1.101726,83.269981
1703.975,3,37.289716,3915.0
72.7716438609,7,5.877617,97.977368
4.76013974226,3,1.573311,9.560693
73.0,2,10.257752,73.0
5.0,2,0.023254,4.999992
14.8362695536,1,0.797982,14.131755
31.135,2,2.673026,76.0
-8.65126955356,1,0.281471,33.868245
-1.31,2,0.552827,6.0
422.0,3,12.757866,376.0
65.69,5,2.662409,161.0
395.0,6,7.364112,374.728356
357.583526878,3,10.102272,309.551888
-1345.95664504,1,2.772148,439.314328
1.125,3,0.028883,4.0
301.0,1,2.057429,261.0
183.06,4,2.305557,385.0
23.6292708475,2,1.202813,11.569304
14.1585823146,2,1.035212,31.888962
204.427146838,4,6.864486,531.541734
5.99999998574,1,0.0,0.0
-4.84,2,0.004526,1.0
11.4243319474,1,0.120211,24.706432
4.98066805257,1,0.069382,5.293568
0.942172449026,4,0.10539,1.0
-36.222172449,6,0.04554,9.0
217.56,3,16.49907,705.0
270.449150642,6,7.060933,254.676227
-672.233050135,1,3.820057,305.358695
578.148246765,3,12.764094,459.965078
565.380609984,3,30.628267,1672.0
303.899464916,3,18.392286,301.810423
888.953801139,1,24.082681,1796.726355
-377.677369176,5,1.865032,59.875078
7.6398403755,4,0.824886,13.0
497.501898621,12,10.612954,449.00497
978.799759906,1,8.154445,1280.61138
652.982376662,4,8.468549,694.0
2042.49327458,2,8.698663,2422.083753
8.0,4,0.065339,7.135853
1.83,7,0.071792,3.0
2750.45078402,2,32.55923,2299.0
1632.80440556,2,27.029375,3096.0
2421.10143345,1,44.709567,3632.0
9.515,1,0.421574,15.0
1.0,3,0.048086,1.0
34.2315808025,4,3.537217,29.999998
94.0,3,1.363031,81.760276
6.52017491782,2,0.171883,2.239701
-746.565,7,0.079796,7.392401
697.0,4,9.141716,573.607599
953.883276633,8,37.530132,723.170382
667.080081165,9,27.439882,594.721825
162.0,3,1.623835,104.0
734.888446168,7,18.394219,572.0
2047.55614567,4,33.333645,1941.0
1.0,1,0.0,0.0
597.643418921,3,7.323217,509.0
14.0,6,1.029615,11.944182
111.199318735,6,3.145311,118.863016
22.7731896876,2,2.214781,19.0
1.61958511958,6,0.0,0.0
1.0,7,0.098862,1.127589
304.999986291,2,1.450883,263.872411
88.725,5,3.718084,231.0
9.0,5,0.0,0.0
19.8897253104,5,2.212,33.207382
176.478639819,3,15.571561,156.353399
1474.01,2,32.192982,3995.0
1.0,1,0.0,0.0
208.72514769,1,16.253425,197.0
196.0,3,25.913648,144.0
359.754714206,1,116.05898,332.0
108.280728206,2,11.940138,97.0
-2.29817834656,1,0.057122,4.727601
3.56966835391,3,0.256902,3.272399
-3.145,6,0.041587,1.0
1001.53479281,3,8.894745,946.854252
-910.24178792,6,0.376357,38.779433
797.458141475,5,9.376283,949.366315
1840.45466794,2,34.748514,1644.0
-175.551240901,6,2.294508,214.503855
143.676981313,1,1.827349,104.030374
-1.86484010377,1,0.051121,1.0
22.2777326349,1,1.978245,27.705543
-41.5711270026,7,0.607372,49.300606
10.9418656066,2,0.727945,47.993851
65.256539672,5,2.515645,60.0
412.615436221,4,7.752308,496.0
346.021372322,4,12.628295,343.456951
190.601291717,5,2.747269,175.326507
1.0,3,0.0,0.0
940.0,4,16.761667,805.0
9.96488283001,4,0.0,9e-06
-2.35156534033,3,0.0,0.0
-18.3251871446,2,0.18747,18.999991
-1.085,3,0.246188,2.0
1.07279598057,1,0.008748,1.0
0.861958141613,6,0.027307,1.0
769.619299038,2,39.530924,772.0
-57.3207522432,3,0.575207,50.128911
160.746966941,3,1.448332,137.045555
25.999999921,6,0.824655,32.825534
-1.99474892302,5,0.111799,2.33591
-1.28635562642,1,0.013304,0.253327
1537.14,5,89.703819,3320.0
630.48969203,7,26.316935,490.0
893.929843644,3,10.14511,1071.385773
1012.49906654,4,107.641043,3277.329805
167.552992942,5,37.343985,293.670195
6150.0,10,57.193308,4915.597872
54831.3915486,7,956.702744,52102.144605
105701.629271,5,5068.134779,174070.947184
46454.4008308,4,1065.397845,37838.616737
705.830448035,2,6.291933,542.0
32.5105027825,12,0.704486,11.21698
162.30948876,19,6.985004,106.450355
3011.16858817,2,22.96192,2118.259453
2870.95547992,7,60.912484,2212.847426
770.712852975,3,7.093101,685.0
-45.8880797214,4,0.22422,12.633654
97.5392494044,8,1.934492,94.352161
6.91109073974,5,0.47579,6.014185
378.938643123,6,30.121249,323.0
148.368456076,6,12.530106,125.0
7.04,5,0.101423,7.0
1037.46003369,10,13.93259,872.858358
609.582582023,1,11.501428,527.330505
964.149897274,1,16.650166,992.794621
-2.975,2,0.403161,6.0
1693.0,2,157.433416,1325.0
3660.24154397,2,129.854284,2422.0
332.764040964,1,4.948386,221.412209
-243.514040964,2,1.223845,70.587791
959.743597245,1,58.471091,722.0
3.55614426838,1,0.323606,10.0
9.60616114102,3,0.467433,37.0
7.79152069526,2,0.152817,3.788806
1.96908049136,9,0.040916,1.211194
1028.33327392,1,17.888795,1013.7532
-42.9246631391,2,7.566875,208.504117
243.563091346,3,15.690513,400.742683
2411.49179419,5,48.520372,4547.0
-5.48712031291,9,1.007636,5.730313
51667.0296388,7,718.981577,36539.189013
-10183.3320582,4,924.233861,30993.07231
129.416893635,1,2.936772,96.0
174.083641762,9,9.39568,144.104599
1035.49339713,10,65.260442,737.976967
711.238718175,6,12.560511,590.581749
209.0,3,26.105015,184.081675
181.502147245,7,2.110842,284.78634
553.102852755,2,9.600369,1276.21366
3033.58328959,3,199.299508,2312.0
600.999999981,16,38.931175,480.721461
1226.59250271,14,30.543417,1945.264294
9564.12492826,1,320.628083,7324.242672
356.62508914,1,12.419982,835.0
177.922417478,5,2.34264,145.62144
20.0,1,1.846413,15.0
1.0,2,0.0,0.0
11.0,1,0.400974,8.0
6.97,2,0.378536,10.0
1.0,3,0.0,0.0
124.0,2,7.831722,85.0
1329.27243454,26,14.797679,1468.0
-45.2,2,2.197997,380.251889
172.0,1,6.674037,144.0
-7.21967796484,1,0.321971,22.4204
27.5355052659,2,0.278707,20.956397
17.669172699,2,1.06678,13.623204
-8.505,2,0.096774,1.0
-32.0841924057,1,0.109276,2.116291
19.4471817591,1,2.275099,19.0
3.0,1,0.315091,3.0
39.0,4,3.025552,35.0
0.347740470842,3,0.198083,2.696938
26.7595101269,7,1.552863,22.303062
50.0288031239,9,2.805382,33.0
85.0933563415,2,3.887906,71.0
87.3,2,3.572727,101.0
4.0,2,0.345521,4.019493
13.9736541749,7,0.672261,12.014536
17.0,7,0.204848,12.4274
10.0,2,0.045856,4.558064
1.0,2,0.068388,1.0
3.0,2,0.06424,4.055856
-0.985,2,0.138003,3.0
1.0,2,0.036507,1.0
1.745,2,0.804033,10.5552
36.245,1,1.391267,75.0
1.875,1,0.1533,4.0
4.0,1,0.149757,4.0
0.57018518505,2,0.0,0.0
61.3793826216,1,1.981101,223.636254
542.54112545,1,34.23918,504.0
545.0,5,8.47732,476.0
332.193904373,1,2.133953,681.0
6.53751917321,3,0.137048,9.0
21.6522217166,1,0.919339,40.0
833.875,3,19.53827,2257.0
10.9997101863,2,0.0,0.0
-22.9220416364,3,0.310333,15.569679
-3.16266854991,1,0.38514,4.430321
238.0,1,17.577919,215.909474
302.80965688,2,2.058115,297.0
1237.28318872,1,60.541565,3183.0
0.055,2,0.0,0.0
1.0,7,0.0,0.0
13.565,4,0.671285,100.535536
14.3198286257,3,0.323058,23.0
147.786297394,8,11.84891,144.0
5.05,2,0.042331,5.0
7.82,1,0.651307,8.0
373.575,1,8.550508,963.0
2316.31828361,1,65.423509,5421.0
5.0,2,0.094017,3.684317
-1.9685074684,4,0.113265,2.922284
6.07850746841,4,0.39061,24.077716
42.5378612791,8,5.035868,44.674059
-38.4533986275,5,0.183304,23.009209
498.0,3,2.710229,449.316732
403.0,6,35.764142,398.616788
8.0,5,0.523404,6.428964
151.678590791,7,13.593797,151.954248
1292.48746284,4,32.983909,1248.623631
-456.14053088,3,41.130782,2227.95862
8.11306803931,4,0.782573,11.417749
263.0,4,80.806762,260.0
1.0,3,0.0,0.0
8.0,3,0.0,0.0
237.572493879,9,6.136196,589.0
166.823448808,6,12.825071,157.947008
10.5869124273,5,2.12663,50.652617
288.734771072,3,10.020778,278.400376
781.859722481,5,10.763027,1059.0
1.0,7,0.010493,1.0
16578.3081745,3,314.22703,13671.874863
-81.1142939535,3,0.308908,81.245407
33.0,1,0.109935,15.585735
15.0,2,0.308326,14.968063
611.707839092,1,34.821791,1796.826039
-2.045,3,0.057096,1.0
34.0,14,5.576085,33.703557
-380.823229973,15,2.387177,328.661746
215.0,2,1.753576,185.986073
45.6836599578,4,2.553979,34.689999
4.0,3,0.031212,2.196745
31.1710700892,4,0.608701,43.0
473.48543541,2,38.070461,432.981849
59.3466512385,1,3.555888,55.0
0.065,20,0.170968,2.0
772.23026374,23,16.829189,670.982875
572.98310351,15,66.117089,567.200396
1856.52609366,13,44.043521,3298.816728
13.0,3,0.106263,7.465246
2.0,1,0.0,0.0
31.9854291582,1,1.104307,199.728149
9.0,2,1.119028,8.0
-0.16,4,7.010518,3.0
-1339.21484357,3,7.395894,2478.22172
109.659843573,2,8.924397,110.77828
-66.1154815689,10,7.356608,281.835042
2133.93852206,1,48.349378,3316.531981
55.2219871889,4,0.403894,4.632928
56.7310263606,3,4.280582,53.273832
119.498877395,1,10.623688,261.322671
-23.6896651647,4,2.240667,198.403498
183.843842929,1,17.760673,217.0
1819.63808511,8,60.54486,2410.0
-301.586644202,5,7.270466,1087.922574
600.33773169,6,12.531416,669.432011
131.486425102,2,10.008303,494.645415
19.3490197128,2,0.857719,25.0
17.2106957781,23,2.60024,35.233853
52.0,18,0.316427,56.756838
572.100069622,4,5.095397,960.643006
3.16,3,0.229175,7.0
1818.68658103,1,33.028134,1627.0
0.749128385971,8,0.136165,1.0
1383.52317072,4,34.547158,1206.76861
-311.722652811,4,0.816835,127.801755
0.937352985409,2,7.876157,126.429635
242.94874773,1,15.154465,275.269898
391.026689615,2,2.624427,358.0
7.50678726093,1,0.170262,8.0
97.9521897222,18,3.449535,76.66947
-197.697093048,16,2.738177,331.253534
1121.27938125,2,8.076304,925.076437
1433.73270811,5,29.674261,1307.505734
10.1603916836,10,0.315683,14.678934
58.9654239864,6,3.403979,51.986709
590.345136487,4,14.468343,1096.828623
273.949002689,3,0.873017,263.0
27.0,3,0.462613,24.998564
13.0,3,1.774885,11.766045
2.83687284981,4,0.541646,14.537775
44.8620837771,1,2.252345,43.693323
1.0,3,0.03604,1.000091
-1.95,2,0.0,0.0
885.845065802,6,12.616646,872.0
341.873494786,3,9.21314,337.99089
28.9387167703,20,2.405031,27.430982
9.28984375798,1,1.278075,15.449408
487.997539307,3,9.362816,474.0
88.0,16,6.667194,85.35937
1273.93857275,11,6.186297,1286.923695
-2.98,1,0.035131,2.0
9.0,1,0.084141,8.0
137.70913496,8,2.807045,158.527219
1821.61245583,2,12.254114,1523.068
3041.10557334,1,52.675371,2774.566289
100.16,4,1.631846,255.0
46.8646913737,1,2.961572,46.0
15.6661351427,7,0.713521,28.054056
23.0789207221,2,4.813635,617.527431
235.001479524,2,4.96166,239.418514
13.8805679039,6,2.186907,14.0
13.1766323765,3,1.301012,15.938044
-9.5760694651,4,0.25897,8.701083
78.0,13,0.360146,39.94111
-367.035877145,5,4.278255,802.971493
508.0,3,4.025897,425.028507
26.815,5,4.424917,266.0
28.0081292574,2,0.117219,20.118796
29.1233858179,2,0.637754,174.967092
75.8635034743,2,1.033091,238.914112
3072.39741125,3,23.003359,3786.715046
5211.64434555,2,45.910157,4829.0
2745.99963363,2,30.018093,2539.0
-3.295,1,0.084777,1.0
6.12567305646,5,0.287455,24.818021
9.0,3,0.048268,4.484157
4.97932694354,8,0.025688,1.697822
75.0,12,10.509323,54.643313
194.561192769,5,9.222779,174.118032
52.874005328,4,11.029108,64.154672
256.187068142,1,9.814398,597.0
525.120000753,1,19.347856,1341.0
-0.0389185043126,1,0.03093,1.0
216.477375163,2,1.619226,163.107794
-19.9072242371,7,0.046295,5.856289
50.9630460594,2,0.432907,36.250526
12.0,2,0.802844,10.93089
-5.01105458568,1,0.059604,1.06911
2.0,6,0.069705,2.0
51.0,8,3.249228,40.121412
81.2369585895,7,2.277082,52.904245
414.593574586,3,2.97812,323.023641
9.75400229434,11,0.865692,48.749105
-51.8627479611,4,0.057996,8.989188
829.230567412,2,5.470653,804.740374
499.0,9,30.986626,397.725261
233.381953981,8,13.341675,171.245535
50.0,1,0.0,0.0
189.978111055,5,11.086917,165.0
16.0,2,1.037332,12.0
182.685789574,1,16.913841,144.0
552.36,4,6.864563,1511.0
3.0,4,0.0,0.0
18.9746644814,2,0.698433,16.0
-2679.09,2,9.684885,959.527814
806.0,2,38.66789,624.473918
22.8670238419,2,1.241902,14.245428
-33.2920238419,3,0.576344,27.754572
2.0,2,0.039054,2.0
876.361619538,1,32.367436,874.0
21.2401809014,9,0.610559,14.681314
1784.76815175,1,87.835442,1735.318686
128.665,9,2.531329,292.0
1352.92307979,12,37.852192,1638.321763
118.026407365,2,9.336721,200.236909
-542.424441679,1,0.824228,514.763091
1.0,2,0.0,0.0
14626.1562006,13,985.875618,11725.096947
-63847.4032809,10,134.470879,6239.655275
11858.244907,27,750.149249,9140.951869
10854.213271,9,245.783673,13704.870517
347.425737564,12,14.762418,277.742205
-7.74627591879,3,1.448554,22.405226
20.0,10,1.106246,15.85257
0.965,3,0.083355,5.0
61.27,8,1.350799,161.0
1193.3265573,7,41.866353,921.0
59.243331905,3,0.92121,50.947499
102.0,3,0.644511,71.268615
181.174270849,5,2.267556,217.731385
2505.12775337,1,32.835653,4061.948941
257.0,5,34.482611,251.0
105.549284687,13,7.436027,92.544811
8947.25849958,1,164.933633,12299.774042
747.0,4,31.038171,647.495737
896.0,2,29.089028,673.0
28.2962748061,4,0.412805,38.67191
1858.51790871,5,89.784543,1485.0
70.9343429446,4,5.304404,76.529476
33.0,5,2.187723,27.369408
546.790210078,10,11.616601,499.015979
76.7641678958,18,1.386896,88.464528
76.0,1,7.267998,90.689785
0.164631928346,5,0.0,0.0
19.4948217556,5,0.088841,20.0
1647.38168344,17,7.419845,1470.0
689.24,4,6.830262,1863.0
25.0,16,2.257669,26.85064
6.04298186008,4,0.227779,11.405657
259.0,9,3.015197,215.743703
958.356723065,36,44.759863,900.295572
-283.931704426,7,0.811416,38.652858
-345.234033149,8,3.72086,183.05157
61.1395291261,2,3.102789,49.0
627.232554472,5,12.713566,1382.702916
566.689267205,2,10.655157,575.780115
60.6085068023,1,5.090359,216.516968
35.0670812968,1,0.542902,35.0
-4.98712186484,5,0.13705,2.747706
50.1735661683,2,1.560737,43.766606
-1.70107939032,5,0.584076,7.174197
3373.62914652,6,103.419945,2843.0
143.772364893,5,2.571942,150.765658
107.0,1,1.361121,84.741678
562.0,6,8.015756,466.492664
4.0,5,0.040869,1.0
132.919193287,4,8.117369,89.4188
12.8628348014,1,0.142278,10.0
-0.367022522423,1,0.051722,1.0
0.728711115724,2,0.0,0.0
0.112873424313,6,0.0,0.0
54.201714349,2,1.433236,108.0
1.0,1,0.0,0.0
6.95263663241,8,0.357989,6.165273
11.0,5,0.319834,5.882308
21.0,5,0.153617,9.58895
6.0,7,0.105918,5.152257
-7.995,4,0.0,0.0
1.0,2,0.04172,1.847743
3753.0,7,297.778595,3270.574497
9.76500000003,2,0.116406,16.0
434.47,2,13.329436,1059.0
17.0,1,1.239289,14.940296
-21.28,3,1.101883,66.059704
0.999745508558,4,0.12021,1.0
30.0696643741,7,3.102972,38.92042
-57.4848709469,4,0.169651,12.017612
454.66,6,8.183794,1077.0
7175.04837152,7,73.101124,6156.933601
790.0,3,7.088933,489.491192
907.0,13,59.464099,728.464916
-85.1979326208,11,1.192989,63.458474
-23.1514214376,3,1.150638,103.193732
326.0,5,3.811043,232.19343
346.0,2,4.597732,274.745218
-2.61446810174,4,0.0,1e-06
81.7594681017,3,9.90186,502.254781
114.586119931,7,5.457749,91.333035
-1006.30039164,5,0.546121,113.999026
149.424271711,2,0.880034,178.667939
1680.28508977,5,63.033975,1327.258387
2120.64199011,5,532.655046,6698.372744
1100.2211507,4,76.88153,899.368869
1840.23061872,4,55.427952,1421.057837
1162.55749677,1,32.566664,927.0
120.197664479,3,3.944016,110.470984
1.0,8,0.0,0.0
6904.56355762,9,338.695011,5381.771339
3440.38774074,13,151.274082,2723.207124
16584.0096178,52,293.911665,13561.548995
-4556.35459935,36,77.24772,3157.694218
-27.2107797686,10,1.637859,138.799988
1473.20405016,7,23.191812,1257.0
-9.42299949717,5,0.41558,7.737767
9.95101448263,6,0.646983,8.262233
-27.0160807571,10,0.0,0.0
3.0,1,0.0,0.0
1760.99128347,3,7.374542,1539.38389
957.867509724,4,741.319665,11297.594763
5834.31341417,5,207.340958,4574.679842
548.76828305,8,25.235538,447.725395
40.0,26,2.574511,29.280353
1589.88762855,11,13.028327,1297.552058
417.067431186,11,4.748163,569.167589
0.999958235605,3,1e-06,6.3e-05
-0.97,1,0.009702,1.0
-2.05,5,0.012404,1.0
9.24864293803,3,0.594538,6.549277
17.0,1,0.107278,9.565327
3.0,2,0.057487,3.0
7.0,1,0.245042,10.550181
31.312872344,1,0.927714,44.19286
0.05,1,0.187076,2.0
85.39,10,3.919195,149.0
158.443881896,10,2.91332,83.589402
983.813336541,5,25.254002,1125.870274
-0.152939797813,2,0.220837,2.540324
199.0,4,11.863054,183.489449
-12.9963066869,14,1.178842,26.622333
-696.440604135,21,15.176505,5586.888217
10131.4351059,12,1084.74841,9940.225224
-2669.86259022,44,78.945798,849.126884
486.891457491,16,37.183564,408.396097
1231.75913373,25,79.895232,4408.218813
2219.39079557,2,68.810453,1849.106871
112.0,8,1.436826,86.0
351.895954472,2,8.638585,256.0
66.4124817195,1,0.484114,66.777692
0.025,4,0.050867,1.0
5855.07803842,4,82.207202,9117.0
0.582246858139,1,0.119936,5.892567
2590.70797937,3,24.441867,3168.140063
447.962644466,6,6.498678,380.314993
3.995,6,0.070639,3.0
-0.0236715060719,8,0.0,0.0
41.9574972117,6,0.0,0.0
26.0747584186,7,0.271567,31.450033
386.72646777,8,26.479843,285.672899
157.122729624,5,63.62017,769.042406
12.1518259346,1,5.495904,113.937218
-35.3169899515,3,0.137133,14.183556
1.82705404524,6,0.183169,1.0
7.20795819913,5,0.626529,6.677762
1.99998863493,12,1e-06,3.7e-05
2.8726343625,10,0.054282,1.869656
359.0,12,16.571756,361.324054
50.5379547618,20,3.772252,72.19744
3111.83144295,2,139.687916,3953.477964
390.665358388,8,5.315,610.0
-20.9653583881,5,0.0,0.0
3363.46342942,6,122.999339,3181.425628
-1881.01705219,4,13.693636,323.488665
9.99332107696,1,1.719338,29.442759
657.555502175,4,13.094561,826.313938
278.199877149,6,12.370553,225.506088
-272.523081077,7,3.040176,46.628162
26.3830647785,6,1.17365,61.32382
-651.563987478,3,4.406654,448.329902
615.121860468,1,7.163399,599.37934
1057.0,3,8.946021,935.161699
83.0,2,1.673634,67.0
453.360347856,3,37.339002,364.0
1256.99999995,4,18.978705,1049.0
16.9905317321,7,0.495448,31.039133
23.1075532911,8,0.256114,13.881435
20.0,10,0.183545,15.256255
1263.0,4,21.339711,1058.15039
994.562856548,2,28.854226,780.072333
102.940638997,4,4.257359,146.777277
823.0,2,54.312365,653.0
23.7575990557,6,1.710922,19.125031
7.16478473622,3,0.199668,17.26472
273.85608184,3,8.837133,203.018977
71.7865400779,2,0.73649,56.0
13487.2326581,2,243.358799,18804.603642
38523.4368407,2,2213.550785,35963.889401
8747.58315932,2,7085.513582,62166.110599
129.0,2,5.317683,94.0
2794.53757282,1,43.498941,5921.0
1071.70418028,7,101.917429,2218.855787
10741.9725978,2,1223.82056,8431.041181
3283.0,8,21.495004,2531.928367
539.733794431,4,14.799212,478.0
1473.64,2,12.072055,3330.0
86.1106302557,25,3.833888,74.0
353.0,22,27.285577,312.096772
4628.44251272,18,43.578305,4047.045821
242.0,23,18.117798,201.935744
-16.524748764,9,0.0,0.0
15.5564004579,3,1.691208,20.168631
0.722184557191,3,0.0,0.0
165.035668341,3,30.541517,1002.33975
120.605163463,4,11.174867,103.49162
-50.5189970897,6,0.0,0.0
830.581097822,1,7.108346,1011.0
63.545,2,5.738328,157.0
2581.89708478,1,24.767564,2313.0
1.0,3,0.0,0.0
-2.06499999996,3,0.041503,2.0
-2090.99553953,1,0.296759,40.230393
1670.32724387,4,17.295649,1337.015923
418.79,3,13.914996,860.0
18.6089600136,6,1.380614,108.745235
11.0,4,0.671721,9.254765
-2.78671813791,4,0.066491,6.369354
4.15688537395,1,0.279949,11.689244
432.0,2,16.42897,347.0
17986.6012222,5,740.056294,14789.234679
-5005.09878244,6,39.582702,2213.558134
2537.00153978,8,67.148622,2941.243461
2654.85373205,15,92.494617,2278.198405
353.109826257,3,24.692075,958.0
8.68,1,0.167406,12.0
137.0,1,1.504976,292.0
2.49141717292,1,0.231389,4.0
1.0,2,0.085247,1.0
148.653000306,3,1.975685,331.969677
259.241999694,1,4.789631,839.030323
483.0,4,44.425345,384.0
306.497245814,4,21.148737,239.840988
9.90244214975,13,0.970083,11.159012
23.598180096,6,0.062861,30.0
3.96,10,0.095872,5.0
3194.99999974,22,130.017978,2403.930889
0.999981107818,2,0.0,0.0
-102.713788277,5,1.652067,74.135379
111.0,4,4.492322,87.000754
4.895,1,0.120147,7.0
47.9264044478,1,1.396237,38.88144
-24.4364044478,3,0.857258,62.11856
69.0,1,5.309847,57.629336
487.803742336,9,13.599007,339.370664
98.0,2,6.505119,78.0
361.089104572,5,5.12569,416.887232
-463.929677421,4,22.55484,1983.229799
81.4739417512,6,2.305632,50.420941
181.942523979,3,5.376315,151.637558
95.9462247425,4,5.358627,130.941501
111.0,2,6.411329,85.0
8292.25194589,4,143.578442,6895.534133
14.4043676442,1,0.089944,16.440052
-0.309367644239,9,0.069908,7.559948
